,tweet_id,favorite_count,retweet_count
2291,666835007768551424,218,80
2292,666826780179869698,256,97
2293,666817836334096384,524,256
2294,666804364988780544,244,94
2295,666786068205871104,766,488
2296,666781792255496192,391,199
2297,666776908487630848,353,175
2298,666739327293083650,239,66
2299,666701168228331520,432,219
2300,666691418707132416,190,47
2301,666649482315059201,996,609
2302,666644823164719104,233,83
2303,666454714377183233,521,208
2304,666447344410484738,105,20
2305,666437273139982337,125,48
2306,666435652385423360,165,53
2307,666430724426358785,318,197
2308,666428276349472768,165,83
2309,666421158376562688,315,111
2310,666418789513326592,124,46
2311,666411507551481857,441,324
2312,666407126856765440,108,40
2313,666396247373291520,167,84
2314,666373753744588802,186,92
2315,666362758909284353,773,565
2316,666353288456101888,219,71
2317,666345417576210432,292,134
2318,666337882303524864,197,90
2319,666293911632134144,497,352
2320,666287406224695296,146,64
2321,666273097616637952,174,76
2322,666268910803644416,102,35
2323,666104133288665088,14204,6515
2324,666102155909144576,80,12
2325,666099513787052032,153,67
2326,666094000022159362,163,73
2327,666082916733198337,116,44
2328,666073100786774016,319,163
2329,666071193221509120,145,59
2330,666063827256086533,471,216
2331,666058600524156928,111,57
2332,666057090499244032,294,141
2333,666055525042405380,433,246
2334,666051853826850816,1210,843
2335,666050758794694657,132,59
2336,666049248165822465,108,40
2337,666044226329800704,296,139
2338,666033412701032449,125,44
2339,666029285002620928,128,47
2340,666020888022790149,2549,508
